"http://www.statesman.com/news/news/bills-would-help-create-more-community-schools-in-/nkRpR/", "2015-03-09", "1", 
"http://www.statesman.com/news/news/caucus-offers-several-small-farm-bills/nWRBN/", "2013-02-16", "1", 
"http://www.statesman.com/news/news/local/travis-county-community-news-hospital-to-offer-fre/nT6P6/", "2013-01-24", "1", 
"http://www.statesman.com/news/lifestyles/personal-trainers-can-help-you-reach-those-new-yea/nTf3p/", "2012-12-27", "1", 
"http://www.statesman.com/news/news/local-govt-politics/despite-recent-convictions-for-dog-attacks-state-l/nTFWp/", "2012-11-25", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/convention-notes/nR7wJ/", "2012-09-05", "1", 
"http://www.statesman.com/news/news/local-education/bills-would-help-create-more-community-schools-in-/nkRdc/", "2015-03-09", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/urban-farmers-fight-to-be-treated-like-their-cou-1/nRnqy/", "2012-05-18", "1", 
"http://www.statesman.com/news/news/opinion/keep-eye-on-eb-5-green-jobs-program/nRmX4/", "2012-03-28", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/with-filing-over-election-season-can-begin/nRk7d/", "2012-03-09", "1", 
"http://www.statesman.com/news/news/local-education/austin-district-to-take-up-charter-school-issue-to/nRh8X/", "2011-12-18", "1", 
"http://www.statesman.com/news/news/local/community-briefing-last-flyover-to-open-at-i-35-be/nRhxC/", "2011-12-11", "1", 
"http://www.statesman.com/news/news/local/central-texas-digest-fair-toasts-east-seventh-proj/nRdtC/", "2011-08-26", "1", 
"http://www.statesman.com/news/news/local/developer-pledges-25000-to-effort-to-help-east-aus/nRdkq/", "2011-08-22", "1", 
"http://www.statesman.com/news/news/austin-legislator-pitches-new-homestead-exemption/nkRBy/", "2015-03-08", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/perry-adds-airport-security-bill-to-special-sess-1/nRb3w/", "2011-06-20", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/house-oks-plan-to-carve-travis-county-into-5-con-1/nRbrp/", "2011-06-14", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/house-panel-rejects-democrats-proposals-on-congr-1/nRbj6/", "2011-06-09", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-digest-austin-tree-cutting-rules-chopped-h/nRbCp/", "2011-05-20", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-digest-austin-firefighter-bill-voted-down-/nRZ3D/", "2011-05-13", "1", 
"http://www.statesman.com/news/news/opinion/communities-of-interest-and-communities-of-confusi/nRZ2W/", "2011-05-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/travis-county-would-be-split-four-ways-under-sta-1/nRZyS/", "2011-05-11", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/austin-officials-speak-out-against-expected-cong-1/nRZJ5/", "2011-04-18", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-digest-senate-backs-tougher-human-traffick/nRYZk/", "2011-03-23", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/counties-continue-to-wish-for-more-land-use-author/nRXNY/", "2011-02-06", "1", 
"http://www.statesman.com/news/news/local/dwi-charge-dropped-against-state-lawmaker-1/nRywP/", "2010-10-21", "1", 
"http://www.statesman.com/news/news/opinion/travis-county-incumbents-up-to-challenge/nRydt/", "2010-10-12", "1", 
"http://www.statesman.com/news/news/local/hasan-to-be-transferred-to-bell-co-jail-details-re/nRrSk/", "2010-03-22", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/austin-rep-rodriguez-says-he-was-arrested-for-dwi/nRrQY/", "2010-03-20", "1", 
"http://www.statesman.com/news/news/local/rally-aims-to-spur-census-participation/nRq86/", "2010-03-09", "1", 
"http://www.statesman.com/news/news/opinion/profits-guns-and-the-supreme-corp/nRhxJ/", "2010-01-29", "1", 
"http://www.statesman.com/news/news/opinion/debauchery-crime-and-a-seasoned-photographer/nRd6Y/", "2010-01-15", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/speaker-local-lawmakers-voice-concerns-over-mans-1/nRdmp/", "2010-01-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/republicans-are-favorites-to-keep-statewide-office/nRcnP/", "2010-01-04", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/gop-businessman-launches-bid-to-unseat-democrat-bo/nRRj8/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/opinion/letters-to-the-editor-feb-25-2015/nkHrw/", "2015-02-24", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/how-central-texas-lawmakers-spent-campaign-donatio/nRRbL/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/perry-vetoes-pre-k-expansion-college-health-chan-1/nRRZX/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/rodriguez-finds-more-success-in-fourth-term-1/nRRZL/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/transit-board-shake-up-closer-to-final-passage/nRRYk/", "2009-11-13", "1", 
"http://www.statesman.com/news/business/new-legislation-aims-to-let-tesla-sell-directly-to/nkFSL/", "2015-02-19", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/straus-catches-capitol-watchers-by-surprise/nRRKF/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/local/westbanker-inspires-homeless-village/nhFQF/", "2014-09-03", "1", 
"http://www.statesman.com/news/news/local/sebelius-visits-austin-to-promote-affordable-care-/nfNPk/", "2014-03-28", "1", 
